from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Frankfurt Main,Frankfurt,Germany,8.905,50.044,Swiss International Air Lines,Switzerland,452
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Washington Dulles Intl,Washington,United States,-77.094,39.574,Swiss International Air Lines,Switzerland,6496
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,John F Kennedy Intl,New York,United States,-73.632,41.066,Swiss International Air Lines,Switzerland,6161
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Heathrow,London,United Kingdom,-0.103,51.795,Swiss International Air Lines,Switzerland,754
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Swiss International Air Lines,Switzerland,2707
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Franz Josef Strauss,Munich,Germany,12.31,48.589,Swiss International Air Lines,Switzerland,520
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Ruzyne,Prague,Czech Republic,14.433,50.168,Swiss International Air Lines,Switzerland,740
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Swiss International Air Lines,Switzerland,3165
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Ben Gurion,Tel-aviv,Israel,35.477,32.018,Swiss International Air Lines,Switzerland,2961
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Okecie,Warsaw,Poland,21.611,52.276,Swiss International Air Lines,Switzerland,1291
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,257
Hamburg,Hamburg,Germany,10.647,54.05,EuroAirport Basel-Mulhouse-Freiburg,Basel-Mulhouse-Freiburg,Switzerland,7.881,47.983,Swiss International Air Lines,Switzerland,701
Hamburg,Hamburg,Germany,10.647,54.05,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,708
Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,9263
Hurghada Intl,Hurghada,Egypt,34.332,27.297,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Swiss International Air Lines,Switzerland,151
Washington Dulles Intl,Washington,United States,-77.094,39.574,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,6496
Ataturk,Istanbul,Turkey,29.357,41.628,EuroAirport Basel-Mulhouse-Freiburg,Basel-Mulhouse-Freiburg,Switzerland,7.881,47.983,Swiss International Air Lines,Switzerland,1827
Ataturk,Istanbul,Turkey,29.357,41.628,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1747
John F Kennedy Intl,New York,United States,-73.632,41.066,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,6161
Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,8384
Boryspil Intl,Kiev,Ukraine,31.491,50.575,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1663
City,London,United Kingdom,0.092,51.842,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,749
Pulkovo,St. Petersburg,Russia,30.437,60.333,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1963
Heathrow,London,United Kingdom,-0.103,51.795,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,754
Lisboa,Lisbon,Portugal,-8.56,39.302,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,1433
Ljubljana,Ljubliana,Slovenia,14.762,46.372,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,469
Gran Canaria,Gran Canaria,Spain,-14.978,28.553,Tenerife Sur,Tenerife,Spain,-16.288,28.074,Swiss International Air Lines,Switzerland,138
Lugano,Lugano,Switzerland,9.517,46.007,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,201
Saint Exupery,Lyon,France,5.151,46.21,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,334
Barajas,Madrid,Spain,-3.278,40.822,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1238
Manchester,Manchester,United Kingdom,-1.792,53.589,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,991
Seeb Intl,Muscat,Oman,58.474,23.988,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Swiss International Air Lines,Switzerland,330
Luqa,Malta,Malta,14.795,36.429,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1350
Male Intl,Male,Maldives,73.881,4.319,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,7801
Franz Josef Strauss,Munich,Germany,12.31,48.589,EuroAirport Basel-Mulhouse-Freiburg,Basel-Mulhouse-Freiburg,Switzerland,7.881,47.983,Swiss International Air Lines,Switzerland,334
Franz Josef Strauss,Munich,Germany,12.31,48.589,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,267
Jomo Kenyatta International,Nairobi,Kenya,37.545,-0.866,Mwalimu Julius K Nyerere Intl,Dar Es Salaam,Tanzania,39.337,-6.797,Swiss International Air Lines,Switzerland,688
Cote D Azur,Nice,France,7.359,44.097,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,426
Yaounde Nsimalen,Yaounde,Cameroon,11.922,4.204,Douala,Douala,Cameroon,10.199,4.01,Swiss International Air Lines,Switzerland,192
Porto,Porto,Portugal,-8.469,41.413,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,1295
Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,7081
Henri Coanda,Bucharest,Romania,26.17,44.953,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1357
Son Sant Joan,Palma de Mallorca,Spain,3.212,39.922,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,984
Ruzyne,Prague,Czech Republic,14.433,50.168,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,740
Pristina,Pristina,Serbia,21.059,42.954,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,1234
Punta Cana Intl,Punta Cana,Dominican Republic,-67.94,18.945,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,7489
Menara,Marrakech,Morocco,-7.394,32.011,Inezgane,Agadir,Morocco,-9.244,30.635,Swiss International Air Lines,Switzerland,232
King Khaled Intl,Riyadh,Saudi Arabia,47.164,25.596,Franz Josef Strauss,Munich,Germany,12.31,48.589,Swiss International Air Lines,Switzerland,3953
Changi Intl,Singapore,Singapore,104.657,1.583,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,10305
Skopje,Skopje,Macedonia,22.035,42.602,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1175
Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,34.658,28.628,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,3069
Salzburg,Salzburg,Austria,13.007,48.322,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,310
Tenerife Sur,Tenerife,Spain,-16.288,28.074,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,3085
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,2839
Venezia Tessera,Venice,Italy,12.586,45.842,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,352
Schwechat,Vienna,Austria,16.949,48.183,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,835
Valencia,Valencia,Spain,-0.137,39.815,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,1143
Okecie,Warsaw,Poland,21.611,52.276,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,1291
Pierre Elliott Trudeau Intl,Montreal,Canada,-73.569,45.784,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,5871
Pierre Elliott Trudeau Intl,Montreal,Canada,-73.569,45.784,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,5970
Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,Zurich,Zurich,Switzerland,8.915,47.774,Swiss International Air Lines,Switzerland,6449
Zurich,Zurich,Switzerland,8.915,47.774,Lanzarote,Las Palmas,Spain,-13.343,29.575,Swiss International Air Lines,Switzerland,2778
Zurich,Zurich,Switzerland,8.915,47.774,Schiphol,Amsterdam,Netherlands,5.273,52.514,Swiss International Air Lines,Switzerland,587
Zurich,Zurich,Switzerland,8.915,47.774,Eleftherios Venizelos Intl,Athens,Greece,24.574,38.56,Swiss International Air Lines,Switzerland,1626
Zurich,Zurich,Switzerland,8.915,47.774,Beograd,Beograd,Serbia,20.515,45.364,Swiss International Air Lines,Switzerland,925
Zurich,Zurich,Switzerland,8.915,47.774,Suvarnabhumi Intl,Bangkok,Thailand,101.245,14.135,Swiss International Air Lines,Switzerland,9020
Zurich,Zurich,Switzerland,8.915,47.774,General Edward Lawrence Logan Intl,Boston,United States,-70.342,42.607,Swiss International Air Lines,Switzerland,5959
Zurich,Zurich,Switzerland,8.915,47.774,Bari,Bari,Italy,17.267,41.231,Swiss International Air Lines,Switzerland,982
Zurich,Zurich,Switzerland,8.915,47.774,Ferihegy,Budapest,Hungary,19.425,47.728,Swiss International Air Lines,Switzerland,785
Zurich,Zurich,Switzerland,8.915,47.774,Charles De Gaulle,Paris,France,2.916,49.021,Swiss International Air Lines,Switzerland,463
Zurich,Zurich,Switzerland,8.915,47.774,Kastrup,Copenhagen,Denmark,13.093,56.029,Swiss International Air Lines,Switzerland,961
Zurich,Zurich,Switzerland,8.915,47.774,Indira Gandhi Intl,Delhi,India,77.171,28.944,Swiss International Air Lines,Switzerland,6095
Zurich,Zurich,Switzerland,8.915,47.774,Domododevo,Moscow,Russia,38.51,55.681,Swiss International Air Lines,Switzerland,2198
Zurich,Zurich,Switzerland,8.915,47.774,Dublin,Dublin,Ireland,-5.784,53.702,Swiss International Air Lines,Switzerland,1222
Zurich,Zurich,Switzerland,8.915,47.774,Dubai Intl,Dubai,United Arab Emirates,55.607,25.421,Swiss International Air Lines,Switzerland,4754
Zurich,Zurich,Switzerland,8.915,47.774,Newark Liberty Intl,Newark,United States,-73.615,41.154,Swiss International Air Lines,Switzerland,6273
Zurich,Zurich,Switzerland,8.915,47.774,Firenze,Firenze,Italy,11.341,44.349,Swiss International Air Lines,Switzerland,424
Zurich,Zurich,Switzerland,8.915,47.774,Fuerteventura,Fuerteventura,Spain,-13.773,28.754,Swiss International Air Lines,Switzerland,2876
Zurich,Zurich,Switzerland,8.915,47.774,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Swiss International Air Lines,Switzerland,257
Zurich,Zurich,Switzerland,8.915,47.774,Hamburg,Hamburg,Germany,10.647,54.05,Swiss International Air Lines,Switzerland,708
Zurich,Zurich,Switzerland,8.915,47.774,Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,Swiss International Air Lines,Switzerland,9263
Zurich,Zurich,Switzerland,8.915,47.774,Hurghada Intl,Hurghada,Egypt,34.332,27.297,Swiss International Air Lines,Switzerland,3166
Zurich,Zurich,Switzerland,8.915,47.774,Ataturk,Istanbul,Turkey,29.357,41.628,Swiss International Air Lines,Switzerland,1747
Zurich,Zurich,Switzerland,8.915,47.774,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,Swiss International Air Lines,Switzerland,8384
Zurich,Zurich,Switzerland,8.915,47.774,Boryspil Intl,Kiev,Ukraine,31.491,50.575,Swiss International Air Lines,Switzerland,1663
Zurich,Zurich,Switzerland,8.915,47.774,City,London,United Kingdom,0.092,51.842,Swiss International Air Lines,Switzerland,777
Zurich,Zurich,Switzerland,8.915,47.774,Heathrow,London,United Kingdom,-0.103,51.795,Swiss International Air Lines,Switzerland,785
Zurich,Zurich,Switzerland,8.915,47.774,Ljubljana,Ljubliana,Slovenia,14.762,46.372,Swiss International Air Lines,Switzerland,469
Zurich,Zurich,Switzerland,8.915,47.774,Lugano,Lugano,Switzerland,9.517,46.007,Swiss International Air Lines,Switzerland,201
Zurich,Zurich,Switzerland,8.915,47.774,Saint Exupery,Lyon,France,5.151,46.21,Swiss International Air Lines,Switzerland,334
Zurich,Zurich,Switzerland,8.915,47.774,Manchester,Manchester,United Kingdom,-1.792,53.589,Swiss International Air Lines,Switzerland,991
Zurich,Zurich,Switzerland,8.915,47.774,Luqa,Malta,Malta,14.795,36.429,Swiss International Air Lines,Switzerland,1350
Zurich,Zurich,Switzerland,8.915,47.774,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,58.139,-20.051,Swiss International Air Lines,Switzerland,8993
Zurich,Zurich,Switzerland,8.915,47.774,Malpensa,Milano,Italy,9.213,46.051,Swiss International Air Lines,Switzerland,192
Zurich,Zurich,Switzerland,8.915,47.774,Cote D Azur,Nice,France,7.359,44.097,Swiss International Air Lines,Switzerland,426
Zurich,Zurich,Switzerland,8.915,47.774,Nurnberg,Nuernberg,Germany,11.111,49.831,Swiss International Air Lines,Switzerland,279
Zurich,Zurich,Switzerland,8.915,47.774,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Swiss International Air Lines,Switzerland,7081
Zurich,Zurich,Switzerland,8.915,47.774,Henri Coanda,Bucharest,Romania,26.17,44.953,Swiss International Air Lines,Switzerland,1357
Zurich,Zurich,Switzerland,8.915,47.774,Son Sant Joan,Palma de Mallorca,Spain,3.212,39.922,Swiss International Air Lines,Switzerland,984
Zurich,Zurich,Switzerland,8.915,47.774,Pristina,Pristina,Serbia,21.059,42.954,Swiss International Air Lines,Switzerland,1087
Zurich,Zurich,Switzerland,8.915,47.774,Pudong,Shanghai,China,122.342,31.238,Swiss International Air Lines,Switzerland,9012
Zurich,Zurich,Switzerland,8.915,47.774,Marsa Alam Intl,Marsa Alam,Egypt,34.972,25.928,Swiss International Air Lines,Switzerland,3326
Zurich,Zurich,Switzerland,8.915,47.774,Changi Intl,Singapore,Singapore,104.657,1.583,Swiss International Air Lines,Switzerland,10305
Zurich,Zurich,Switzerland,8.915,47.774,Skopje,Skopje,Macedonia,22.035,42.602,Swiss International Air Lines,Switzerland,1175
Zurich,Zurich,Switzerland,8.915,47.774,Salzburg,Salzburg,Austria,13.007,48.322,Swiss International Air Lines,Switzerland,310
Zurich,Zurich,Switzerland,8.915,47.774,Ben Gurion,Tel-aviv,Israel,35.477,32.018,Swiss International Air Lines,Switzerland,2839
Zurich,Zurich,Switzerland,8.915,47.774,Venezia Tessera,Venice,Italy,12.586,45.842,Swiss International Air Lines,Switzerland,352
Zurich,Zurich,Switzerland,8.915,47.774,Valencia,Valencia,Spain,-0.137,39.815,Swiss International Air Lines,Switzerland,1143
Zurich,Zurich,Switzerland,8.915,47.774,Okecie,Warsaw,Poland,21.611,52.276,Swiss International Air Lines,Switzerland,1033
Zurich,Zurich,Switzerland,8.915,47.774,Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,Swiss International Air Lines,Switzerland,6449
Schiphol,Amsterdam,Netherlands,5.273,52.514,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,3327
Barcelona,Barcelona,Spain,2.13,41.495,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,3129
Chhatrapati Shivaji Intl,Bombay,India,73.446,19.147,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,4042
Ferihegy,Budapest,Hungary,19.425,47.728,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2210
Domododevo,Moscow,Russia,38.51,55.681,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2641
Zvartnots,Yerevan,Armenia,44.659,40.245,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,1230
Fiumicino,Rome,Italy,12.417,42.34,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2332
Geneva Cointrin,Geneva,Switzerland,6.181,46.396,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2961
John F Kennedy Intl,New York,United States,-73.632,41.066,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,9118
Boryspil Intl,Kiev,Ukraine,31.491,50.575,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2089
Pulkovo,St. Petersburg,Russia,30.437,60.333,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,3170
Luton,London,United Kingdom,0.052,52.457,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,3637
Provence,Marseille,France,5.356,43.725,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2924
Malpensa,Milano,Italy,9.213,46.051,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2732
Capital Intl,Beijing,China,116.974,40.133,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,7121
Sofia,Sofia,Bulgaria,23.676,43.158,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,1613
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Schiphol,Amsterdam,Netherlands,5.273,52.514,El Al Israel Airlines,Israel,3327
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Barcelona,Barcelona,Spain,2.13,41.495,El Al Israel Airlines,Israel,3129
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Chhatrapati Shivaji Intl,Bombay,India,73.446,19.147,El Al Israel Airlines,Israel,4042
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Ferihegy,Budapest,Hungary,19.425,47.728,El Al Israel Airlines,Israel,2210
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Domododevo,Moscow,Russia,38.51,55.681,El Al Israel Airlines,Israel,2641
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Zvartnots,Yerevan,Armenia,44.659,40.245,El Al Israel Airlines,Israel,1230
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Fiumicino,Rome,Italy,12.417,42.34,El Al Israel Airlines,Israel,2332
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Geneva Cointrin,Geneva,Switzerland,6.181,46.396,El Al Israel Airlines,Israel,2961
Ben Gurion,Tel-aviv,Israel,35.477,32.018,John F Kennedy Intl,New York,United States,-73.632,41.066,El Al Israel Airlines,Israel,9118
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Boryspil Intl,Kiev,Ukraine,31.491,50.575,El Al Israel Airlines,Israel,2089
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Pulkovo,St. Petersburg,Russia,30.437,60.333,El Al Israel Airlines,Israel,3170
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Luton,London,United Kingdom,0.052,52.457,El Al Israel Airlines,Israel,3637
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Provence,Marseille,France,5.356,43.725,El Al Israel Airlines,Israel,2924
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Malpensa,Milano,Italy,9.213,46.051,El Al Israel Airlines,Israel,2732
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Capital Intl,Beijing,China,116.974,40.133,El Al Israel Airlines,Israel,7121
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Sofia,Sofia,Bulgaria,23.676,43.158,El Al Israel Airlines,Israel,1613
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Schwechat,Vienna,Austria,16.949,48.183,El Al Israel Airlines,Israel,2377
Ben Gurion,Tel-aviv,Israel,35.477,32.018,Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,El Al Israel Airlines,Israel,9284
Schwechat,Vienna,Austria,16.949,48.183,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,2377
Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,Ben Gurion,Tel-aviv,Israel,35.477,32.018,El Al Israel Airlines,Israel,9284
Falconara,Ancona,Italy,13.603,44.027,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,596
Bergamo Orio Al Serio,Bergamo,Italy,10.173,46.123,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,941
Bari,Bari,Italy,17.267,41.231,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,249
Levaldigi,Levaldigi,Italy,8.038,44.911,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,1046
Firenze,Firenze,Italy,11.341,44.349,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,777
Genova Sestri,Genoa,Italy,9.395,44.688,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,936
Malpensa,Milano,Italy,9.213,46.051,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,1004
Pisa,Pisa,Italy,10.654,44.139,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,823
Rhodes Diagoras,Rhodos,Greece,28.143,36.675,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,882
Stansted,London,United Kingdom,0.391,52.475,Tirana Rinas,Tirana,Albania,20.2,41.691,Balkan Bulgarian Airlines,0,1909
Tirana Rinas,Tirana,Albania,20.2,41.691,Eleftherios Venizelos Intl,Athens,Greece,24.574,38.56,Balkan Bulgarian Airlines,0,509
Tirana Rinas,Tirana,Albania,20.2,41.691,Bologna,Bologna,Italy,11.481,44.892,Balkan Bulgarian Airlines,0,789
Tirana Rinas,Tirana,Albania,20.2,41.691,Brussels Natl,Brussels,Belgium,4.807,51.502,Balkan Bulgarian Airlines,0,1598
Tirana Rinas,Tirana,Albania,20.2,41.691,Fiumicino,Rome,Italy,12.417,42.34,Balkan Bulgarian Airlines,0,646
